state.id;city;county;postalCode;areaCode
PR;Campina Grande do Sul;Campina Grande do Sul;80775-993;41
PR;Campo Bonito;Campo Bonito;88190-181;45
PR;Campo do Tenente;Campo do Tenente;83646-278;41
PR;Campo Largo;Campo Largo;84733-452;41
PR;Campo Magro;Campo Magro;83105-136;41
PR;Campo Mourão;Campo Mourão;84855-741;44
PR;Candói;Candói;86675-216;42
PR;Cantagalo;Cantagalo;85421-242;33
PR;Capanema;Capanema;82786-808;91
PR;Capitão Leônidas Marques;Capitão Leônidas Marques;80658-105;45
PR;Carambeí;Carambeí;89923-048;42
PR;Carlópolis;Carlópolis;85039-880;43
PR;Cascavel;Cascavel;80724-255;85
PR;Castro;Castro;84337-323;42
PR;Catanduvas;Catanduvas;80851-649;45
PR;Centenário do Sul;Centenário do Sul;87244-067;43
PR;Cerro Azul;Cerro Azul;86398-475;41
PR;Chopinzinho;Chopinzinho;85421-988;46
PR;Cianorte;Cianorte;82862-161;44
PR;Cidade Gaúcha;Cidade Gaúcha;89358-853;44
PR;Clevelândia;Clevelândia;81852-879;46
PR;Colombo;Colombo;84531-393;41
PR;Colorado;Colorado;81956-308;44
PR;Congonhinhas;Congonhinhas;85490-328;43
PR;Conselheiro Mairinck;Conselheiro Mairinck;89023-387;43
PR;Contenda;Contenda;87713-084;41
PR;Corbélia;Corbélia;82836-260;45
PR;Cornélio Procópio;Cornélio Procópio;88344-752;43
PR;Coronel Domingos Soares;Coronel Domingos Soares;83708-924;46
PR;Coronel Vivida;Coronel Vivida;82276-505;46
PR;Corumbataí do Sul;Corumbataí do Sul;89305-992;44
PR;Cruz Machado;Cruz Machado;85190-246;42
PR;Cruzeiro do Iguaçu;Cruzeiro do Iguaçu;81741-545;46
PR;Cruzeiro do Oeste;Cruzeiro do Oeste;81225-461;44
PR;Cruzeiro do Sul;Cruzeiro do Sul;89120-127;68
PR;Cruzmaltina;Cruzmaltina;83626-963;43
PR;Curiúva;Curiúva;82613-493;43
PR;Curitiba;Curitiba;88008-827;41
PR;Diamante D'Oeste;Diamante D'Oeste;82475-793;45
PR;Diamante do Norte;Diamante do Norte;88801-366;44
PR;Diamante do Sul;Diamante do Sul;86631-922;45
PR;Dois Vizinhos;Dois Vizinhos;83805-058;46
PR;Douradina;Douradina;80605-100;67
PR;Doutor Camargo;Doutor Camargo;87578-835;44
PR;Doutor Ulysses;Doutor Ulysses;82489-212;41
PR;Enéas Marques;Enéas Marques;89511-468;46
PR;Engenheiro Beltrão;Engenheiro Beltrão;85982-014;44
PR;Entre Rios do Oeste;Entre Rios do Oeste;88386-084;45
PR;Esperança Nova;Esperança Nova;87652-919;44
PR;Espigão Alto do Iguaçu;Espigão Alto do Iguaçu;85484-750;46
PR;Fênix;Fênix;87252-443;44
PR;Farol;Farol;88683-330;44
PR;Faxinal;Faxinal;80470-345;43
PR;Fazenda Rio Grande;Fazenda Rio Grande;83101-330;41
PR;Fernandes Pinheiro;Fernandes Pinheiro;87114-194;42
PR;Figueira;Figueira;84282-452;43
PR;Flórida;Flórida;84164-723;44
PR;Flor da Serra do Sul;Flor da Serra do Sul;84333-330;46
PR;Floraí;Floraí;83875-981;44
PR;Florestópolis;Florestópolis;82299-190;43
PR;Floresta;Floresta;82181-679;87
PR;Formosa do Oeste;Formosa do Oeste;88483-627;44
PR;Foz do Iguaçu;Foz do Iguaçu;83436-177;45
PR;Foz do Jordão;Foz do Jordão;87211-281;42
PR;Francisco Alves;Francisco Alves;88019-813;44
PR;Francisco Beltrão;Francisco Beltrão;84953-833;46
PR;General Carneiro;General Carneiro;84272-690;66
PR;Godoy Moreira;Godoy Moreira;85321-594;43
PR;Goioerê;Goioerê;83186-826;44
PR;Goioxim;Goioxim;86917-443;42
PR;Grandes Rios;Grandes Rios;82481-988;43
PR;Guaíra;Guaíra;84519-721;44
PR;Guairaçá;Guairaçá;85225-245;44
PR;Guamiranga;Guamiranga;88555-759;42
PR;Guapirama;Guapirama;88112-309;43
PR;Guaporema;Guaporema;81633-906;44
PR;Guaraci;Guaraci;89816-891;43
PR;Guaraniaçu;Guaraniaçu;80853-340;45
PR;Guarapuava;Guarapuava;85187-967;42
PR;Guaraqueçaba;Guaraqueçaba;84370-822;41
PR;Guaratuba;Guaratuba;85056-550;41
PR;Honório Serpa;Honório Serpa;84704-394;46
PR;Ibaiti;Ibaiti;82028-102;43
PR;Ibema;Ibema;83769-595;45
PR;Ibiporã;Ibiporã;80991-489;43
PR;Icaraíma;Icaraíma;82481-855;44
PR;Iguaraçu;Iguaraçu;80318-863;44
PR;Iguatu;Iguatu;86097-186;88
PR;Imbaú;Imbaú;82547-526;42
PR;Imbituva;Imbituva;88047-977;42
PR;Inácio Martins;Inácio Martins;82661-645;42
PR;Inajá;Inajá;84175-060;87
PR;Indianópolis;Indianópolis;88857-226;34
PR;Ipiranga;Ipiranga;80096-546;42
PR;Iporã;Iporã;82618-922;64
PR;Iracema do Oeste;Iracema do Oeste;80057-653;44
PR;Irati;Irati;84468-202;42
PR;Iretama;Iretama;83686-083;44
PR;Itaúna do Sul;Itaúna do Sul;82383-169;44
PR;Itaguajé;Itaguajé;83659-522;44
PR;Itaipulândia;Itaipulândia;85784-815;45
PR;Itambé;Itambé;82063-395;77
PR;Itambaracá;Itambaracá;86819-821;43
PR;Itapejara d'Oeste;Itapejara d'Oeste;81676-418;46
PR;Itaperuçu;Itaperuçu;81786-422;41
PR;Ivaí;Ivaí;81590-339;42
PR;Ivaiporã;Ivaiporã;89017-936;43
PR;Ivaté;Ivaté;83956-246;44
PR;Ivatuba;Ivatuba;87149-733;44
PR;Jaboti;Jaboti;88649-307;43
PR;Jacarezinho;Jacarezinho;83851-737;43
PR;Jaguapitã;Jaguapitã;88850-433;43
PR;Jaguariaíva;Jaguariaíva;81196-863;43
PR;Jandaia do Sul;Jandaia do Sul;87094-199;43
PR;Janiópolis;Janiópolis;89149-509;44
PR;Japira;Japira;80940-934;43
PR;Japurá;Japurá;83871-932;97
PR;Jardim Alegre;Jardim Alegre;84944-497;43
PR;Jardim Olinda;Jardim Olinda;82442-602;44
PR;Jataizinho;Jataizinho;86445-519;43
PR;Jesuítas;Jesuítas;88475-950;44
PR;Joaquim Távora;Joaquim Távora;82359-285;43
PR;Jundiaí do Sul;Jundiaí do Sul;86829-443;43
PR;Juranda;Juranda;81107-020;44
PR;Jussara;Jussara;87318-462;74
PR;Kaloré;Kaloré;83083-848;43
PR;Lapa;Lapa;82938-903;41
PR;Laranjal;Laranjal;88575-297;32
PR;Laranjeiras do Sul;Laranjeiras do Sul;80081-671;42
PR;Leópolis;Leópolis;80620-621;43
PR;Lidianópolis;Lidianópolis;89576-269;43
PR;Lindoeste;Lindoeste;88818-240;45
PR;Loanda;Loanda;86944-115;44
PR;Lobato;Lobato;87175-297;44
PR;Londrina;Londrina;88437-444;43
PR;Luiziana;Luiziana;88682-563;44
PR;Lunardelli;Lunardelli;87300-078;43
PR;Lupionópolis;Lupionópolis;85661-448;43
PR;Mallet;Mallet;85339-138;42
PR;Mamborê;Mamborê;83299-120;44
PR;Mandaguaçu;Mandaguaçu;89448-272;44
PR;Mandaguari;Mandaguari;89534-770;44
PR;Mandirituba;Mandirituba;82547-853;41
PR;Manfrinópolis;Manfrinópolis;82545-181;46
PR;Mangueirinha;Mangueirinha;87229-938;46
PR;Manoel Ribas;Manoel Ribas;81688-073;43
PR;Marechal Cândido Rondon;Marechal Cândido Rondon;81293-429;45
PR;Mariópolis;Mariópolis;82986-587;46
PR;Maria Helena;Maria Helena;81566-225;44
PR;Marialva;Marialva;84825-388;44
PR;Marilândia do Sul;Marilândia do Sul;88233-970;43
PR;Marilena;Marilena;82912-904;44
PR;Mariluz;Mariluz;80218-474;44
PR;Maringá;Maringá;89430-700;44
PR;Maripá;Maripá;89464-593;44
PR;Marmeleiro;Marmeleiro;81954-361;46
PR;Marquinho;Marquinho;87611-223;42
PR;Marumbi;Marumbi;81590-049;43
PR;Matelândia;Matelândia;89305-606;45
PR;Matinhos;Matinhos;80409-660;41
PR;Mato Rico;Mato Rico;82021-647;42
PR;Mauá da Serra;Mauá da Serra;80442-255;43
PR;Medianeira;Medianeira;87684-704;45
PR;Mercedes;Mercedes;86008-653;45
PR;Mirador;Mirador;81166-828;99
PR;Miraselva;Miraselva;85835-874;43
PR;Missal;Missal;81145-182;45
PR;Moreira Sales;Moreira Sales;88141-010;44
PR;Morretes;Morretes;89728-970;41
PR;Munhoz de Melo;Munhoz de Melo;87609-895;44
PR;Nossa Senhora das Graças;Nossa Senhora das Graças;84824-008;44
PR;Nova Aliança do Ivaí;Nova Aliança do Ivaí;83562-560;44
PR;Nova América da Colina;Nova América da Colina;82858-827;43
PR;Nova Aurora;Nova Aurora;88688-374;64
PR;Nova Cantu;Nova Cantu;83123-176;44
PR;Nova Esperança;Nova Esperança;85485-978;44
PR;Nova Esperança do Sudoeste;Nova Esperança do Sudoeste;80309-423;46
PR;Nova Fátima;Nova Fátima;82571-931;75
PR;Nova Laranjeiras;Nova Laranjeiras;89513-146;42
PR;Nova Londrina;Nova Londrina;86620-549;44
PR;Nova Olímpia;Nova Olímpia;83793-317;65
PR;Nova Prata do Iguaçu;Nova Prata do Iguaçu;84103-170;46
PR;Nova Santa Bárbara;Nova Santa Bárbara;89578-973;43
PR;Nova Santa Rosa;Nova Santa Rosa;83808-663;45
PR;Nova Tebas;Nova Tebas;88881-162;42
PR;Novo Itacolomi;Novo Itacolomi;84440-145;43
PR;Ortigueira;Ortigueira;87381-035;42
PR;Ourizona;Ourizona;84812-204;44
PR;Ouro Verde do Oeste;Ouro Verde do Oeste;87065-064;45
PR;Pérola;Pérola;80486-252;44
PR;Pérola d'Oeste;Pérola d'Oeste;85985-962;46
PR;Paiçandu;Paiçandu;89114-697;44
PR;Palmas;Palmas;83138-439;46
PR;Palmeira;Palmeira;88439-294;42
PR;Palmital;Palmital;86809-220;42
PR;Palotina;Palotina;81815-799;44
PR;Paraíso do Norte;Paraíso do Norte;80954-411;44
PR;Paranacity;Paranacity;80696-219;44
PR;Paranaguá;Paranaguá;81155-707;41
PR;Paranapoema;Paranapoema;82234-960;44
PR;Paranavaí;Paranavaí;84227-583;44
PR;Pato Bragado;Pato Bragado;84387-348;45
PR;Pato Branco;Pato Branco;84462-157;46
PR;Paula Freitas;Paula Freitas;85435-250;42
PR;Paulo Frontin;Paulo Frontin;89833-955;42
PR;Peabiru;Peabiru;84541-198;44
PR;Perobal;Perobal;87301-576;44
PR;Piên;Piên;83472-337;41
PR;Pinhão;Pinhão;87431-818;42
PR;Pinhais;Pinhais;82263-706;41
PR;Pinhalão;Pinhalão;85971-097;43
PR;Pinhal de São Bento;Pinhal de São Bento;84654-282;46
PR;Piraí do Sul;Piraí do Sul;86961-684;42
PR;Piraquara;Piraquara;80728-225;41
PR;Pitanga;Pitanga;84523-978;42
PR;Pitangueiras;Pitangueiras;87824-447;43
PR;Planaltina do Paraná;Planaltina do Paraná;87685-152;44
PR;Planalto;Planalto;81855-058;77
PR;Ponta Grossa;Ponta Grossa;87360-341;42
PR;Pontal do Paraná;Pontal do Paraná;83833-073;41
PR;Porecatu;Porecatu;85395-420;43
PR;Porto Amazonas;Porto Amazonas;85249-655;42
PR;Porto Barreiro;Porto Barreiro;81273-554;42
PR;Porto Rico;Porto Rico;81454-764;44
PR;Porto Vitória;Porto Vitória;86630-225;42
PR;Prado Ferreira;Prado Ferreira;87737-602;43
PR;Pranchita;Pranchita;82161-025;46
PR;Presidente Castelo Branco;Presidente Castelo Branco;87087-635;44
PR;Primeiro de Maio;Primeiro de Maio;82009-637;43
PR;Prudentópolis;Prudentópolis;82181-339;42
PR;Quarto Centenário;Quarto Centenário;88950-189;44
PR;Quatiguá;Quatiguá;88841-111;43
PR;Quatro Barras;Quatro Barras;84008-237;41
PR;Quatro Pontes;Quatro Pontes;80677-009;45
PR;Quedas do Iguaçu;Quedas do Iguaçu;86571-449;46
PR;Querência do Norte;Querência do Norte;80467-034;44
PR;Quinta do Sol;Quinta do Sol;84009-587;44
PR;Quitandinha;Quitandinha;83324-280;41
PR;Ramilândia;Ramilândia;88991-434;45
PR;Rancho Alegre;Rancho Alegre;83109-617;43
PR;Rancho Alegre D'Oeste;Rancho Alegre D'Oeste;89467-098;44
PR;Realeza;Realeza;86435-603;46
PR;Rebouças;Rebouças;89430-599;42
PR;Renascença;Renascença;84691-620;46
PR;Reserva;Reserva;88494-616;42
PR;Reserva do Iguaçu;Reserva do Iguaçu;86886-239;42
PR;Ribeirão Claro;Ribeirão Claro;86959-857;43
PR;Ribeirão do Pinhal;Ribeirão do Pinhal;89230-268;43
PR;Rio Azul;Rio Azul;87211-641;42
PR;Rio Bom;Rio Bom;83378-367;43
PR;Rio Bonito do Iguaçu;Rio Bonito do Iguaçu;83018-362;42
PR;Rio Branco do Ivaí;Rio Branco do Ivaí;85968-685;43
PR;Rio Branco do Sul;Rio Branco do Sul;84771-671;41
PR;Rio Negro;Rio Negro;82420-938;67
PR;Rolândia;Rolândia;86843-586;43
PR;Roncador;Roncador;84673-300;44
PR;Rondon;Rondon;85735-462;44
PR;Rosário do Ivaí;Rosário do Ivaí;82011-913;43
PR;São Carlos do Ivaí;São Carlos do Ivaí;87747-613;44
PR;São Jerônimo da Serra;São Jerônimo da Serra;85927-927;43
PR;São João;São João;82373-732;87
PR;São João do Caiuá;São João do Caiuá;84121-752;44
PR;São João do Ivaí;São João do Ivaí;89161-957;43
PR;São João do Triunfo;São João do Triunfo;80230-914;42
PR;São Jorge d'Oeste;São Jorge d'Oeste;80723-616;46
PR;São Jorge do Ivaí;São Jorge do Ivaí;84842-686;44
PR;São Jorge do Patrocínio;São Jorge do Patrocínio;80866-030;44
PR;São José da Boa Vista;São José da Boa Vista;80157-108;43
PR;São José das Palmeiras;São José das Palmeiras;81250-059;45
PR;São José dos Pinhais;São José dos Pinhais;84166-212;41
PR;São Manoel do Paraná;São Manoel do Paraná;81283-946;44
PR;São Mateus do Sul;São Mateus do Sul;80442-908;42
PR;São Miguel do Iguaçu;São Miguel do Iguaçu;86680-569;45
PR;São Pedro do Iguaçu;São Pedro do Iguaçu;87814-938;45
PR;São Pedro do Ivaí;São Pedro do Ivaí;89784-763;43
PR;São Pedro do Paraná;São Pedro do Paraná;82762-905;44
PR;São Sebastião da Amoreira;São Sebastião da Amoreira;87645-734;43
PR;São Tomé;São Tomé;88316-030;44
PR;Sabáudia;Sabáudia;81000-301;44
PR;Salgado Filho;Salgado Filho;82570-394;46
PR;Salto do Itararé;Salto do Itararé;88740-802;43
PR;Salto do Lontra;Salto do Lontra;88356-749;46
PR;Santa Amélia;Santa Amélia;84473-734;43
PR;Santa Cecília do Pavão;Santa Cecília do Pavão;82216-577;43
PR;Santa Cruz de Monte Castelo;Santa Cruz de Monte Castelo;82281-557;44
PR;Santa Fé;Santa Fé;81155-584;44
PR;Santa Helena;Santa Helena;88581-981;98
PR;Santa Inês;Santa Inês;89092-902;73
PR;Santa Isabel do Ivaí;Santa Isabel do Ivaí;87023-419;44
PR;Santa Izabel do Oeste;Santa Izabel do Oeste;89759-492;46
PR;Santa Lúcia;Santa Lúcia;86784-248;45
PR;Santa Mônica;Santa Mônica;81765-679;44
PR;Santa Maria do Oeste;Santa Maria do Oeste;89090-585;42
PR;Santa Mariana;Santa Mariana;88671-708;43
PR;Santa Tereza do Oeste;Santa Tereza do Oeste;84314-890;45
PR;Santa Terezinha de Itaipu;Santa Terezinha de Itaipu;89960-241;45
PR;Santana do Itararé;Santana do Itararé;80202-833;43
PR;Santo Antônio da Platina;Santo Antônio da Platina;88108-141;43
PR;Santo Antônio do Caiuá;Santo Antônio do Caiuá;86070-743;44
PR;Santo Antônio do Paraíso;Santo Antônio do Paraíso;80627-764;43
PR;Santo Antônio do Sudoeste;Santo Antônio do Sudoeste;82144-599;46
PR;Santo Inácio;Santo Inácio;89350-434;44
PR;Sapopema;Sapopema;81189-949;43
PR;Sarandi;Sarandi;87583-614;44
PR;Saudade do Iguaçu;Saudade do Iguaçu;89571-329;46
PR;Sengés;Sengés;87579-527;43
PR;Serranópolis do Iguaçu;Serranópolis do Iguaçu;84855-398;45
PR;Sertanópolis;Sertanópolis;86269-481;43
PR;Sertaneja;Sertaneja;86737-635;43
PR;Siqueira Campos;Siqueira Campos;85213-085;43
PR;Sulina;Sulina;87956-496;46
PR;Tamarana;Tamarana;85401-063;43
PR;Tamboara;Tamboara;86769-163;44
PR;Tapejara;Tapejara;86677-531;44
PR;Tapira;Tapira;85725-701;34
PR;Teixeira Soares;Teixeira Soares;87702-210;42
PR;Telêmaco Borba;Telêmaco Borba;88602-214;42
PR;Terra Boa;Terra Boa;80428-679;44
PR;Terra Rica;Terra Rica;88456-348;44
PR;Terra Roxa;Terra Roxa;88572-379;44
PR;Tibagi;Tibagi;86365-563;42
PR;Tijucas do Sul;Tijucas do Sul;84618-789;41
PR;Toledo;Toledo;84490-426;35
PR;Tomazina;Tomazina;89110-524;43
PR;Três Barras do Paraná;Três Barras do Paraná;88692-618;45
PR;Tunas do Paraná;Tunas do Paraná;81859-947;41
PR;Tuneiras do Oeste;Tuneiras do Oeste;83208-685;44
PR;Tupãssi;Tupãssi;80202-501;44
PR;Turvo;Turvo;85413-200;42
PR;Ubiratã;Ubiratã;89022-860;44
PR;Umuarama;Umuarama;89500-731;44
PR;União da Vitória;União da Vitória;84189-626;42
PR;Uniflor;Uniflor;81432-236;44
PR;Uraí;Uraí;85325-017;43
PR;Ventania;Ventania;82930-283;42
PR;Verê;Verê;86728-792;46
PR;Vera Cruz do Oeste;Vera Cruz do Oeste;87751-408;45
PR;Virmond;Virmond;89127-148;42
PR;Vitorino;Vitorino;85958-056;46
PR;Wenceslau Braz;Wenceslau Braz;83249-495;35
PR;Xambrê;Xambrê;83306-761;44
PE;Água Preta;Água Preta;56462-674;81
PE;Águas Belas;Águas Belas;53875-727;87
PE;Abreu e Lima;Abreu e Lima;57712-954;81
PE;Afogados da Ingazeira;Afogados da Ingazeira;58817-909;87
PE;Afrânio;Afrânio;57991-905;87
PE;Agrestina;Agrestina;53001-840;81
PE;Alagoinha;Alagoinha;55351-734;83
PE;Aliança;Aliança;54062-660;81
PE;Altinho;Altinho;51097-003;81
PE;Amaraji;Amaraji;53539-865;81
PE;Angelim;Angelim;53408-297;87
PE;Araçoiaba;Araçoiaba;54558-291;85
PE;Araripina;Araripina;53812-789;87
PE;Arcoverde;Arcoverde;57020-574;87
PE;Barra de Guabiraba;Barra de Guabiraba;51993-216;81
PE;Barreiros;Barreiros;59657-068;81
PE;Belém de Maria;Belém de Maria;57652-452;81
PE;Belém de São Francisco;Belém de São Francisco;56721-161;87
PE;Belo Jardim;Belo Jardim;52099-927;81
PE;Betânia;Betânia;59501-528;87
PE;Bezerros;Bezerros;57077-782;81
PE;Bodocó;Bodocó;50378-513;87
PE;Bom Conselho;Bom Conselho;54712-311;87
PE;Bom Jardim;Bom Jardim;57326-243;98
PE;Bonito;Bonito;55757-368;75
PE;Brejão;Brejão;54377-225;87
PE;Brejinho;Brejinho;53198-224;87
PE;Brejo da Madre de Deus;Brejo da Madre de Deus;51159-548;81
PE;Buíque;Buíque;53932-314;87
PE;Buenos Aires;Buenos Aires;51339-320;81
PE;Cabo de Santo Agostinho;Cabo de Santo Agostinho;50594-405;81
PE;Cabrobó;Cabrobó;58461-523;87
PE;Cachoeirinha;Cachoeirinha;54996-760;81
PE;Caetés;Caetés;55875-878;87
PE;Calçado;Calçado;54012-382;87
PE;Calumbi;Calumbi;51209-427;87
PE;Camaragibe;Camaragibe;53414-357;81
PE;Camocim de São Félix;Camocim de São Félix;55464-659;81
PE;Camutanga;Camutanga;57492-460;81
PE;Canhotinho;Canhotinho;55667-071;87
PE;Capoeiras;Capoeiras;57494-302;87
PE;Carnaíba;Carnaíba;53433-007;87
PE;Carnaubeira da Penha;Carnaubeira da Penha;51533-606;87
PE;Carpina;Carpina;50139-419;81
PE;Caruaru;Caruaru;55599-084;81
PE;Casinhas;Casinhas;53264-523;81
PE;Catende;Catende;50778-760;81
PE;Cedro;Cedro;53192-768;88
PE;Chã Grande;Chã Grande;58533-798;81
PE;Condado;Condado;50477-874;83
PE;Correntes;Correntes;54743-512;87
PE;Cortês;Cortês;50751-006;81
PE;Cumaru;Cumaru;50464-668;81
PE;Cupira;Cupira;58540-583;81
PE;Custódia;Custódia;57535-809;87
PE;Dormentes;Dormentes;55130-769;87
PE;Escada;Escada;53327-608;81
PE;Exu;Exu;53896-585;87
PE;Feira Nova;Feira Nova;57408-864;81
PE;Fernando de Noronha;Fernando de Noronha;56069-578;81
PE;Ferreiros;Ferreiros;51848-054;81
PE;Flores;Flores;50029-286;87
PE;Floresta;Floresta;57052-274;87
PE;Frei Miguelinho;Frei Miguelinho;52987-585;81
PE;Gameleira;Gameleira;51772-536;81
PE;Garanhuns;Garanhuns;50998-606;87
PE;Glória do Goitá;Glória do Goitá;53802-457;81
PE;Goiana;Goiana;51407-190;32
PE;Granito;Granito;51554-496;87
PE;Gravatá;Gravatá;55217-820;81
PE;Iati;Iati;52341-944;87
PE;Ibimirim;Ibimirim;50203-086;87
PE;Ibirajuba;Ibirajuba;57138-891;87
PE;Igarassu;Igarassu;59826-702;81
PE;Iguaraci;Iguaraci;56071-915;87
PE;Ilha de Itamaracá;Ilha de Itamaracá;58585-463;81
PE;Inajá;Inajá;50300-319;87
PE;Ingazeira;Ingazeira;58773-167;87
PE;Ipojuca;Ipojuca;53392-533;81
PE;Ipubi;Ipubi;57506-122;87
PE;Itaíba;Itaíba;57299-467;87
PE;Itacuruba;Itacuruba;58051-755;87
PE;Itambé;Itambé;59642-882;77
PE;Itapetim;Itapetim;56533-623;87
PE;Itapissuma;Itapissuma;55863-947;81
PE;Itaquitinga;Itaquitinga;57275-439;81
PE;Jaboatão dos Guararapes;Jaboatão dos Guararapes;50061-338;81
PE;Jaqueira;Jaqueira;54712-011;81
PE;Jataúba;Jataúba;54486-017;81
PE;Jatobá;Jatobá;53321-107;99
PE;João Alfredo;João Alfredo;55126-151;81
PE;Joaquim Nabuco;Joaquim Nabuco;55865-621;81
PE;Jucati;Jucati;58398-061;87
PE;Jupi;Jupi;50656-171;87
PE;Jurema;Jurema;55442-763;87
PE;Lagoa do Carro;Lagoa do Carro;54775-577;81
PE;Lagoa do Itaenga;Lagoa do Itaenga;54229-014;81
PE;Lagoa do Ouro;Lagoa do Ouro;55926-498;87
PE;Lagoa dos Gatos;Lagoa dos Gatos;55880-065;81
PE;Lagoa Grande;Lagoa Grande;59593-117;34
PE;Lajedo;Lajedo;52345-886;87
PE;Limoeiro;Limoeiro;55101-688;81
PE;Macaparana;Macaparana;50056-190;81
PE;Machados;Machados;52671-718;81
PE;Manari;Manari;58109-720;87
PE;Maraial;Maraial;53257-132;81
PE;Mirandiba;Mirandiba;57070-546;87
PE;Moreilândia;Moreilândia;50613-560;87
PE;Moreno;Moreno;52480-124;81
PE;Nazaré da Mata;Nazaré da Mata;57807-932;81
PE;Olinda;Olinda;55896-001;81
PE;Orobó;Orobó;53319-243;81
PE;Orocó;Orocó;50877-897;87
PE;Ouricuri;Ouricuri;52641-299;87
PE;Palmares;Palmares;52227-392;81
PE;Palmeirina;Palmeirina;51581-243;87
PE;Panelas;Panelas;59363-905;81
PE;Paranatama;Paranatama;51871-791;87
PE;Parnamirim;Parnamirim;52583-148;87
PE;Passira;Passira;56382-526;81
PE;Paudalho;Paudalho;59210-458;81
PE;Paulista;Paulista;54188-196;83
PE;Pedra;Pedra;59298-401;87
PE;Pesqueira;Pesqueira;54963-049;87
PE;Petrolândia;Petrolândia;57782-402;87
PE;Petrolina;Petrolina;54870-891;87
PE;Poção;Poção;58124-973;87
PE;Pombos;Pombos;50830-792;81
PE;Primavera;Primavera;58340-548;91
PE;Quipapá;Quipapá;54305-348;81
PE;Quixaba;Quixaba;59211-968;83
PE;Recife;Recife;57722-974;81
PE;Riacho das Almas;Riacho das Almas;58473-187;81
PE;Ribeirão;Ribeirão;56668-681;81
PE;Rio Formoso;Rio Formoso;50385-642;81
PE;São Benedito do Sul;São Benedito do Sul;55862-258;81
PE;São Bento do Una;São Bento do Una;51157-879;81
PE;São Caitano;São Caitano;50473-220;81
PE;São João;São João;51208-703;87
PE;São Joaquim do Monte;São Joaquim do Monte;59907-490;81
PE;São José da Coroa Grande;São José da Coroa Grande;50042-781;81
PE;São José do Belmonte;São José do Belmonte;55946-498;87
PE;São José do Egito;São José do Egito;54794-644;87
PE;São Lourenço da Mata;São Lourenço da Mata;58663-420;81
PE;São Vicente Ferrer;São Vicente Ferrer;56432-160;98
PE;Sairé;Sairé;58985-240;81
PE;Salgadinho;Salgadinho;53844-288;83
PE;Salgueiro;Salgueiro;50861-176;87
PE;Saloá;Saloá;53575-652;87
PE;Sanharó;Sanharó;56458-679;87
PE;Santa Cruz;Santa Cruz;58123-188;83
PE;Santa Cruz da Baixa Verde;Santa Cruz da Baixa Verde;58116-012;87
PE;Santa Cruz do Capibaribe;Santa Cruz do Capibaribe;56694-354;81
PE;Santa Filomena;Santa Filomena;50150-164;87
PE;Santa Maria da Boa Vista;Santa Maria da Boa Vista;50006-571;87
PE;Santa Maria do Cambucá;Santa Maria do Cambucá;56510-032;81
PE;Santa Terezinha;Santa Terezinha;51666-032;66
PE;Serra Talhada;Serra Talhada;53109-388;87
PE;Serrita;Serrita;52786-170;87
PE;Sertânia;Sertânia;56550-162;87
PE;Sirinhaém;Sirinhaém;52684-121;81
PE;Solidão;Solidão;53835-291;87
PE;Surubim;Surubim;59829-409;81
PE;Tabira;Tabira;51538-784;87
PE;Tacaimbó;Tacaimbó;57935-299;81
PE;Tacaratu;Tacaratu;51268-748;87
PE;Tamandaré;Tamandaré;57627-085;81
PE;Taquaritinga do Norte;Taquaritinga do Norte;53734-629;81
PE;Terezinha;Terezinha;52988-578;87
PE;Terra Nova;Terra Nova;50004-390;75
PE;Timbaúba;Timbaúba;54263-276;81
PE;Toritama;Toritama;51966-169;81
PE;Tracunhaém;Tracunhaém;51306-669;81
PE;Trindade;Trindade;54587-205;62
PE;Triunfo;Triunfo;58076-839;83
PE;Tupanatinga;Tupanatinga;54681-837;87
PE;Tuparetama;Tuparetama;53598-516;87
PE;Venturosa;Venturosa;53163-312;87
PE;Verdejante;Verdejante;53101-411;87
PE;Vertente do Lério;Vertente do Lério;57880-947;81
PE;Vertentes;Vertentes;59673-321;81
PE;Vicência;Vicência;54913-062;81
PE;Vitória de Santo Antão;Vitória de Santo Antão;56781-937;81
PE;Xexéu;Xexéu;56279-514;81
PI;Água Branca;Água Branca;69401-359;82
PI;Acauã;Acauã;65537-927;89
PI;Agricolândia;Agricolândia;67611-240;86
PI;Alagoinha do Piauí;Alagoinha do Piauí;67846-154;89
PI;Alegrete do Piauí;Alegrete do Piauí;63005-965;89
PI;Alto Longá;Alto Longá;67299-360;86
PI;Altos;Altos;67265-927;86
PI;Alvorada do Gurguéia;Alvorada do Gurguéia;68789-525;89
PI;Amarante;Amarante;62004-898;86
PI;Anísio de Abreu;Anísio de Abreu;60584-500;89
PI;Angical do Piauí;Angical do Piauí;68744-592;86
PI;Antônio Almeida;Antônio Almeida;63581-880;89
PI;Aroazes;Aroazes;69335-488;89
PI;Arraial;Arraial;69144-627;89
PI;Assunção do Piauí;Assunção do Piauí;63277-111;86
PI;Avelino Lopes;Avelino Lopes;66892-933;89
PI;Baixa Grande do Ribeiro;Baixa Grande do Ribeiro;66568-210;89
PI;Barra D'Alcântara;Barra D'Alcântara;65091-616;89
PI;Barras;Barras;67221-558;86
PI;Barreiras do Piauí;Barreiras do Piauí;64910-789;89
PI;Barro Duro;Barro Duro;61907-786;86
PI;Batalha;Batalha;64243-156;82
